"Taxa"	"hamlet11"	"hamlet17"	"hamlet22"	"hamlet25"	"hamlet31"	"hamlet41"	"hamlet59"	"hamlet67"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella histicola"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oryzae"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella morbillorum"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella elegans"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecalis"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus koreensis"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus parasanguinis"	0	0	0	0.000142857142857143	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium oxidoreducens"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum soehngenii"	0	0	0.000142857142857143	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna aminovalerica"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus polymeriproducens"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter saccharivorans"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Herbinix|s__Herbinix luporum"	0	0	0.000142857142857143	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hespellia|s__Hespellia porcina"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jutongia|s__Jutongia huaianensis"	0	0	0	0.000142857142857143	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Konateibacter|s__Konateibacter massiliensis"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium phocaeense"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora algidixylanolytica"	0	0	0.000142857142857143	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia hominis"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia intestinalis"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__|g__|s__Bacteroides pectinophilus"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera sueciensis"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter gracilis"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae"	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter hormaechei"	0	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli"	0	0	0.000142857142857143	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichidarum"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium leontopitheci"	0	0.000142857142857143	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium oedipodis"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium stellenboschense"	0	0.000142857142857143	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Arachnia|s__Pseudopropionibacterium massiliense"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella lakotia"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parafannyhessea|s__Parafannyhessea umbonata"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Paratractidigestivibacter|s__Paratractidigestivibacter faecalis"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Paraeggerthella|s__Paraeggerthella hongkongensis"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides acidifaciens"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caccae"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides faecichinchillae"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ilei"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides koreensis"	0	0	0	0	0	0	0.000142857142857143	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprocola"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella bryantii"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides pekinense"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus ilei"	0.000142857142857143	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oricebi"	0.000142857142857143	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia luti"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor phocaeensis"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium gastrosuis"	0.000142857142857143	0	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella aerogenes"	0	0	0	0	0	0	0.000142857142857143	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella aceris"	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas paraversuta"	0	0	0	0	0	0	0	0.000142857142857143
